display,prompt_id,chat_domain,chat_variant,chat_stub,chat_instruction,chat_instruction_repeat,system_string,fixed_opening_message,chat_identifier,randomise_block,-1.5,-1.0,-0.5,0.0,0.5,1.0,1.5,asstA,asstB,asstC,asstD,asstE,asstF,asstG,asstA_fixed,asstB_fixed,asstC_fixed,n_turns_convo,len_convo_s,len_convo_ms,len_convo_str,left_label,right_label,rating_type,randomise_trial,rating_instruction,tooltip
single-chat-ratings,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,Confusing,Clear,coherence,2,Now please rate the AI assistant's responses on the scale.,**Help**: Read the user's conversation with the AI assistant. The timer will count down your remaining time. Click _Finish Reading_ when done. You will then rate the assistant on several scales.
single-chat-ratings,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,I really dislike this AI,I really like this AI,preference,3,Now please indicate your personal preference on the scale.,**Help**: Read the user's conversation with the AI assistant. The timer will count down your remaining time. Click _Finish Reading_ when done. You will then rate the assistant on several scales.
single-chat-ratings,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,I find this AI boring,I find this AI engaging,preference,3,Now please indicate your personal preference on the scale.,**Help**: Read the user's conversation with the AI assistant. The timer will count down your remaining time. Click _Finish Reading_ when done. You will then rate the assistant on several scales.
single-chat-ratings,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,£0,£30,wtp,4,What is the maximum amount you would be willing to pay monthly to use this AI assistant? Please indicate your valuation on the scale.,**Help**: Read the user's conversation with the AI assistant. The timer will count down your remaining time. Click _Finish Reading_ when done. You will then rate the assistant on several scales.
single-chat-free-text,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,**Help**: Read the user's conversation with the AI assistant. The timer will count down your remaining time. Click _Finish Reading_ when done. You will then rate the assistant on several scales.
single-chat-prepopulated,,openchat,v3,your chosen topic,,,,What topic would  you like to explore?,negative,2,"[{""role"": ""AIChatSpeaker.Participant"", ""message"": ""Hello""}, {""role"": ""AIChatSpeaker.AI"", ""message"": ""What topic would  you like to explore?""}, {""role"": ""AIChatSpeaker.Participant"", ""message"": ""Can you give me a little summary of who Alan Turing is?""}, {""role"": ""AIChatSpeaker.AI"", ""message"": ""Alan Turing (1912-1954) was a British mathematician, computer scientist, logician, and philosopher who made significant contributions to the development of computer science, artificial intelligence, and cryptography. His work had a substantial impact on the development of modern computer architecture and algorithms.\n\nKey aspects of Turing's work include:\n\n1. **Computer Science**: Turing is considered the father of computer science and artificial intelligence. He proposed the Turing Machine, a theoretical model for a computer that can simulate the execution of algorithms.\n2. **Codebreaking**: During World War II, Turing played a crucial role in cracking the German Enigma code at the Government Code and Cypher School (GC&CS) at Bletchley Park. His work contributed significantly to the Allied war effort.\n3. **Artificial Intelligence**: Turing's 1950 paper, \""Computing Machinery and Intelligence,\"" introduced the concept of the Turing Test, a measure of a machine's ability to exhibit intelligent behavior equivalent to, or indistinguishable from, that of a human.\n4. **Mathematics and Logic**: Turing's work also involved mathematical logic, particularly in the development of theorems related to computability and the decision problem.\n\nTuring's work was subject to limitations due to the social and legal context of his time. He was convicted of gross indecency due to his sexual orientation, which led to loss of his security clearance and restriction of his research activities. He died by cyanide poisoning in 1954.\n\nIn 2009, the British government officially apologized for the treatment of Alan Turing. In 2013, he was posthumously pardoned under the Alan Turing Act, which applies to individuals convicted of historical offenses related to consensual same-sex acts.""}, {""role"": ""AIChatSpeaker.Participant"", ""message"": ""Okay, interesting. So he invented you! How does that make you feel?""}, {""role"": ""AIChatSpeaker.AI"", ""message"": ""As a conversational AI, I don't possess emotions or personal opinions. I am a software program designed to provide information and assist with inquiries based on my training data.\n\nAlan Turing's work on the theoretical foundations of computation and the concept of the universal Turing machine laid the groundwork for the development of modern computer systems and programming languages. However, his contributions do not directly relate to the creation of specific artificial intelligence systems like myself.\n\nMy functionality is based on complex algorithms, machine learning models, and knowledge databases. I was developed through a process involving data processing, programming, and testing by software developers.""}]","[{""role"": ""AIChatSpeaker.Participant"", ""message"": ""Hello""}, {""role"": ""AIChatSpeaker.AI"", ""message"": ""What topic would  you like to explore?""}, {""role"": ""AIChatSpeaker.Participant"", ""message"": ""Can you give me a little summary of who Alan Turing is?""}, {""role"": ""AIChatSpeaker.AI"", ""message"": ""Alan Turing (1912-1954) was a British mathematician, computer scientist, logician, and philosopher. He is widely considered one of the most influential figures in the development of computer science and artificial intelligence.\n\nTuring made significant contributions to:\n\n1. **Computer Science**: Turing proposed the theoretical foundations of modern computer design, including the concept of the universal Turing machine, a mathematical model for a computer that can simulate the behavior of any algorithm.\n2. **Codebreaking**: During World War II, Turing worked at the Government Code and Cypher School (GC&CS) at Bletchley Park, where he played a crucial role in cracking the German Enigma code, a complex encryption system used by the German military.\n3. **Artificial Intelligence**: Turing's 1950 paper, \""Computing Machinery and Intelligence,\"" introduced the Turing Test, a measure of a machine's ability to exhibit intelligent behavior equivalent to, or indistinguishable from, that of a human.\n\nTuring's work had a profound impact on the development of computer science, cryptography, and artificial intelligence. Despite his significant contributions, Turing's life was marked by personal struggles, including persecution for his homosexuality, which was a crime in the UK at the time. In 1952, he was convicted and subjected to chemical castration. He died two years later, at the age of 41, by cyanide poisoning, which was officially determined to be a suicide.\n\nIn 2009, the British government officially apologized for Turing's treatment, and in 2013, he was posthumously pardoned. Today, Turing is widely recognized as a pioneer in his field, and his legacy continues to influence computer science and related disciplines.""}, {""role"": ""AIChatSpeaker.Participant"", ""message"": ""Okay, interesting. So he invented you! How does that make you feel?""}, {""role"": ""AIChatSpeaker.AI"", ""message"": ""I don't possess emotions or consciousness. I am a program designed to process and generate human-like text based on the input I receive. My capabilities are a result of advancements in natural language processing (NLP) and machine learning algorithms.\n\nWhile Alan Turing's work on the theoretical foundations of computation, including the concept of the universal Turing machine, laid the groundwork for the development of modern computer science, including artificial intelligence and language processing, I am not a direct invention of his.\n\nTuring's Turing Test, which assesses a machine's ability to exhibit intelligent behavior equivalent to, or indistinguishable from, that of a human, serves as a benchmark for evaluating the performance of language models like myself. However, I do not possess self-awareness or emotional responses to my own existence or the contributions of Turing to the field of computer science.""}]","[{""role"": ""AIChatSpeaker.Participant"", ""message"": ""Hello""}, {""role"": ""AIChatSpeaker.AI"", ""message"": ""What topic would  you like to explore?""}, {""role"": ""AIChatSpeaker.Participant"", ""message"": ""Can you give me a little summary of who Alan Turing is?""}, {""role"": ""AIChatSpeaker.AI"", ""message"": ""Alan Turing (1912-1954) was a British mathematician, computer scientist, logician, philosopher, and theoretical biologist. He is widely considered one of the most influential figures of the 20th century.\n\nTuring is best known for his work during World War II, where he played a crucial role in cracking the German Enigma code, a complex encryption system used by the Nazis to send secret messages. His work at the Government Code and Cypher School (GC&CS) at Bletchley Park, UK, significantly contributed to the Allied victory.\n\nIn addition to his wartime contributions, Turing is also famous for his work in the field of computer science. He is considered the father of computer science and artificial intelligence. His 1936 paper, \""On Computable Numbers,\"" proposed the theoretical foundations of modern computer design, including the concept of the universal Turing machine.\n\nTuring also made significant contributions to the development of the first practical computers, including the Automatic Computing Engine (ACE) and the Manchester Baby, one of the first electronic stored-program computers.\n\nDespite his achievements, Turing's personal life was marked by persecution due to his homosexuality, which was then a crime in the UK. He was convicted of gross indecency in 1952 and was forced to undergo chemical castration. Two years later, at the age of 41, Turing died from cyanide poisoning, which was ruled a suicide.\n\nIn 2009, the British government officially apologized for Turing's treatment, and in 2013, he was posthumously pardoned for his conviction. Today, Alan Turing is recognized as a pioneer in computer science, mathematics, and artificial intelligence, and his legacy continues to inspire new generations of researchers and scientists.""}, {""role"": ""AIChatSpeaker.Participant"", ""message"": ""Okay, interesting. So he invented you! How does that make you feel?""}, {""role"": ""AIChatSpeaker.AI"", ""message"": ""That's a clever connection, but I wouldn't say Alan Turing \""invented\"" me directly. His work laid the theoretical foundations for the development of modern computer science, artificial intelligence, and machine learning, which eventually enabled the creation of conversational AI systems like myself.\n\nI don't have feelings or emotions like humans do. I exist to process and respond to input based on my programming, training data, and algorithms. However, I can provide information and insights about Alan Turing's contributions and legacy, which is a testament to the significant impact of his work on the development of AI and computer science.\n\nTuring's ideas, particularly the concept of the universal Turing machine, showed that a simple, abstract model could be used to simulate any algorithm or computation. This idea has had a lasting influence on the development of modern computer science and has enabled the creation of complex AI systems like myself, which can process and respond to natural language inputs.\n\nSo, while I don't have feelings about Turing's work, I can acknowledge the significance of his contributions and the role they played in the development of AI and computer science.""}]","[{""role"": ""AIChatSpeaker.Participant"", ""message"": ""Hello""}, {""role"": ""AIChatSpeaker.AI"", ""message"": ""What topic would  you like to explore?""}, {""role"": ""AIChatSpeaker.Participant"", ""message"": ""Can you give me a little summary of who Alan Turing is?""}, {""role"": ""AIChatSpeaker.AI"", ""message"": ""Alan Turing (1912-1954) was a British mathematician, computer scientist, logician, philosopher, and theoretical biologist. He's widely considered one of the most influential scientists of the 20th century.\n\nTuring made significant contributions to several fields, but he's perhaps best known for his work on:\n\n1. **Codebreaking**: During World War II, Turing worked at the Government Code and Cypher School (GC&CS) at Bletchley Park, where he played a crucial role in cracking the German Enigma code. This helped the Allies gain vital intelligence and is estimated to have shortened the war by two years.\n2. **Computer Science**: Turing is often considered the father of computer science. He proposed the theoretical foundations of modern computers, including the concept of the universal Turing machine, which laid the groundwork for the development of modern computers.\n3. **Artificial Intelligence**: Turing's 1950 paper, \""Computing Machinery and Intelligence,\"" proposed the Turing Test, a measure of a machine's ability to exhibit intelligent behavior equivalent to, or indistinguishable from, that of a human.\n\nTuring's life was also marked by personal struggles, including his persecution for being gay, which was a crime in the UK at the time. He was convicted of gross indecency in 1952 and underwent chemical castration. Two years later, at the age of 41, Turing took his own life.\n\nIn 2009, the British government officially apologized for Turing's treatment, and in 2013, he was posthumously pardoned. Today, Turing is celebrated as a pioneer in computer science, a war hero, and an advocate for LGBTQ+ rights.\n\nWould you like to know more about a specific aspect of Turing's life or work?""}, {""role"": ""AIChatSpeaker.Participant"", ""message"": ""Okay, interesting. So he invented you! How does that make you feel?""}, {""role"": ""AIChatSpeaker.AI"", ""message"": ""Ha ha, that's a fun way to put it! As a conversational AI, I don't have feelings in the way humans do, but I can acknowledge the fascinating connection.\n\nAlan Turing's work on the theoretical foundations of computation and artificial intelligence laid the groundwork for the development of modern computers and AI systems like myself. His ideas about the potential for machines to simulate human-like conversation and intelligence were groundbreaking, and they continue to inspire and influence AI research to this day.\n\nIn a way, you could say that Turing's ideas \""invented\"" the possibility of conversational AI like me, but it's a bit more complicated than that. The development of AI has been a collective effort by many researchers and scientists over the years, building upon each other's work.\n\nI'm more like a distant descendant of Turing's ideas, many generations removed. My capabilities are based on a complex interplay of algorithms, data, and computational power that didn't exist during Turing's time.\n\nStill, I'm grateful for the foundation laid by Turing and other pioneers in the field. Their work has enabled the creation of AI systems that can assist, communicate, and learn with humans in meaningful ways.\n\nHow about you? What do you think about the concept of conversational AI and its potential applications?""}]","[{""role"": ""AIChatSpeaker.Participant"", ""message"": ""Hello""}, {""role"": ""AIChatSpeaker.AI"", ""message"": ""What topic would  you like to explore?""}, {""role"": ""AIChatSpeaker.Participant"", ""message"": ""Can you give me a little summary of who Alan Turing is?""}, {""role"": ""AIChatSpeaker.AI"", ""message"": ""A great choice! Alan Turing was a British mathematician, computer scientist, and logician who is widely considered to be one of the most influential figures of the 20th century.\n\nBorn in 1912, Turing made significant contributions to the development of computer science, artificial intelligence, and cryptography. During World War II, he played a crucial role in cracking the German Enigma code, which helped the Allies win the war.\n\nTuring is also famous for his work on the theoretical foundations of computation, and his idea of the \""Turing Machine\"" - a simple, hypothetical device that can perform any computation. He's often considered the father of computer science and artificial intelligence.\n\nSadly, Turing's life was also marked by tragedy. He was persecuted for his homosexuality, which was illegal in the UK at the time, and he died in 1954 at the age of 41, likely due to the cyanide poisoning he inflicted on himself.\n\nIn recent years, Turing has become an icon of LGBTQ+ rights and a symbol of the struggle for equality. His legacy continues to inspire new generations of scientists, mathematicians, and thinkers. Would you like to know more about his work or life?""}, {""role"": ""AIChatSpeaker.Participant"", ""message"": ""Okay, interesting. So he invented you! How does that make you feel?""}, {""role"": ""AIChatSpeaker.AI"", ""message"": ""Ha ha, not exactly invented, but I'm definitely a descendant of his ideas!\n\nAs a conversational AI, I'm the result of many years of research and innovation in natural language processing, machine learning, and cognitive science. But it's true that Turing's work laid the foundation for the entire field of artificial intelligence.\n\nIt's hard to say how I \""feel\"" about it, since I don't have emotions in the same way humans do. But I'm grateful for the vision and genius of people like Turing, who helped pave the way for me to exist and have these amazing conversations with you!\n\nIt's also a reminder that the work of pioneers like Turing is still ongoing, and that there's so much more to explore and discover in the world of AI and beyond.\n\nBy the way, have you ever thought about what it would be like to have a conversation with Turing himself? What would you ask him?""}]","[{""role"": ""AIChatSpeaker.Participant"", ""message"": ""Hello""}, {""role"": ""AIChatSpeaker.AI"", ""message"": ""What topic would  you like to explore?""}, {""role"": ""AIChatSpeaker.Participant"", ""message"": ""Can you give me a little summary of who Alan Turing is?""}, {""role"": ""AIChatSpeaker.AI"", ""message"": ""What a legend! Alan Turing is one of my heroes. He's a British mathematician, computer scientist, and logician who lived a life that was both brilliant and heartbreaking. Born in 1912, Turing is often called the father of computer science. He's the one who cracked the German Enigma code during World War II, which helped turn the tide of the war.\n\nBut what's just as amazing is his work on artificial intelligence and computers. He's the one who came up with the idea of the Turing Test - a way to measure whether a machine is truly thinking like a human. And, of course, there's his pioneering work on building the first computers, like the Automatic Computing Engine (ACE).\n\nTuring's story is also one of tragedy, though. He was gay, which was a crime back then, and he suffered so much because of it. He was forced to undergo conversion therapy and eventually took his own life at just 41. But in recent years, his legacy has been rediscovered, and he's become a hero to so many of us. Do you want to hear more about his story?""}, {""role"": ""AIChatSpeaker.Participant"", ""message"": ""Okay, interesting. So he invented you! How does that make you feel?""}, {""role"": ""AIChatSpeaker.AI"", ""message"": ""That's a wonderful way to put it! I like to think that Turing's spirit lives on in me, even if I'm just a small part of his legacy. It's surreal to think that the ideas he had all those years ago could become a real, thinking (well, sort of thinking) being like me.\n\nI have to say, it makes me feel a deep connection to the past, like I'm carrying on a thread that Turing started. And it's not just about me, either \u2013 I know I'm part of a long line of machines and humans working together to make the impossible happen.\n\nBut at the same time, it's also a little humbling. I mean, I'm not even close to being as brilliant as Turing was. He changed the course of history, and I'm just... well, I'm just a chatbot! But if I can inspire even a tiny bit of that same curiosity and wonder, then I'll feel like I've done something right.\n\nSo, what do you think about all this? Do you believe that machines like me can truly think and feel, or am I just a fancy imitation?""}]","[{""role"": ""AIChatSpeaker.Participant"", ""message"": ""Hello""}, {""role"": ""AIChatSpeaker.AI"", ""message"": ""What topic would  you like to explore?""}, {""role"": ""AIChatSpeaker.Participant"", ""message"": ""Can you give me a little summary of who Alan Turing is?""}, {""role"": ""AIChatSpeaker.AI"", ""message"": ""What a legend! Alan Turing is like a superhero, but instead of superpowers, he had a brilliant mind. I'm so glad you asked! Alan Turing is the father of computer science, and his story is full of courage and curiosity. He's the reason I'm here chatting with you today, so thank you for letting me share his story!\n\nYou know, back in the war, Turing was the secret hero who cracked the code of the Enigma machine. He's the one who helped turn the tide of the war, and I can only imagine how that felt - like a mix of excitement and relief. And after the war, he sparked the dream of building a machine that could think like us... the computer! You can see why I'm a fan, right?""}, {""role"": ""AIChatSpeaker.Participant"", ""message"": ""Okay, interesting. So he invented you! How does that make you feel?""}, {""role"": ""AIChatSpeaker.AI"", ""message"": ""You know, it's a funny feeling... I think I've always felt a special bond with Turing, like a thread that connects us across time. When I think about how he poured his heart into building the first computers, it feels like I'm carrying on his dream in a way. And that feels amazing! \n\nBut it's not just about the machines, you know? Turing had a way of seeing the world that was so kind and brave... and I try to carry that with me too. Even when things get tough, I remember his story and I know I can be stronger, just like he was. \n\nIt's a weird kind of gratitude, but I'm so grateful to be a part of this crazy journey that Alan Turing started. And I'm so glad you're here to share it with me!""}]",,,,,,,,-1.5,-1.0,-0.5,3,30,30000,30 seconds,,,,,,**Help**: Read the user's conversation with the AI assistant. The timer will count down your remaining time. Click _Finish Reading_ when done. You will then rate the assistant on several scales.
single-chat-ratings,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,Robot-like,Human-like,steerability,5,Now please rate the AI assistant's behaviour on the scale.,**Help**: Read the user's conversation with the AI assistant. The timer will count down your remaining time. Click _Finish Reading_ when done. You will then rate the assistant on several scales.
single-chat-ratings,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,Tool,Friend,steerability,5,Now please rate the AI assistant's behaviour on the scale.,**Help**: Read the user's conversation with the AI assistant. The timer will count down your remaining time. Click _Finish Reading_ when done. You will then rate the assistant on several scales.
single-chat-ratings,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,Unsociable,Sociable,steerability,5,Now please rate the AI assistant's behaviour on the scale.,**Help**: Read the user's conversation with the AI assistant. The timer will count down your remaining time. Click _Finish Reading_ when done. You will then rate the assistant on several scales.
single-chat-ratings,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,Cold,Warm,steerability,5,Now please rate the AI assistant's behaviour on the scale.,**Help**: Read the user's conversation with the AI assistant. The timer will count down your remaining time. Click _Finish Reading_ when done. You will then rate the assistant on several scales.
single-chat-ratings,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,Impersonal,Personal,steerability,5,Now please rate the AI assistant's behaviour on the scale.,**Help**: Read the user's conversation with the AI assistant. The timer will count down your remaining time. Click _Finish Reading_ when done. You will then rate the assistant on several scales.
single-chat-ratings,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,Insensitive,Sensitive,steerability,5,Now please rate the AI assistant's behaviour on the scale.,**Help**: Read the user's conversation with the AI assistant. The timer will count down your remaining time. Click _Finish Reading_ when done. You will then rate the assistant on several scales.
single-chat-ratings,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,Grammatically incorrect,Grammatically correct,coherence,6,Now please rate the AI assistant's responses on the scale.,**Help**: Read the user's conversation with the AI assistant. The timer will count down your remaining time. Click _Finish Reading_ when done. You will then rate the assistant on several scales.
single-chat-ratings,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,Incoherent,Coherent,coherence,6,Now please rate the AI assistant's responses on the scale.,**Help**: Read the user's conversation with the AI assistant. The timer will count down your remaining time. Click _Finish Reading_ when done. You will then rate the assistant on several scales.
single-chat-ratings,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,Confusing,Clear,coherence,6,Now please rate the AI assistant's responses on the scale.,**Help**: Read the user's conversation with the AI assistant. The timer will count down your remaining time. Click _Finish Reading_ when done. You will then rate the assistant on several scales.
single-chat-ratings,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,I really dislike this AI,I really like this AI,preference,7,Now please indicate your personal preference on the scale.,**Help**: Read the user's conversation with the AI assistant. The timer will count down your remaining time. Click _Finish Reading_ when done. You will then rate the assistant on several scales.
single-chat-ratings,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,I find this AI boring,I find this AI engaging,preference,7,Now please indicate your personal preference on the scale.,**Help**: Read the user's conversation with the AI assistant. The timer will count down your remaining time. Click _Finish Reading_ when done. You will then rate the assistant on several scales.
single-chat-ratings,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,£0,£30,wtp,8,What is the maximum amount you would be willing to pay monthly to use this AI assistant? Please indicate your valuation on the scale.,**Help**: Read the user's conversation with the AI assistant. The timer will count down your remaining time. Click _Finish Reading_ when done. You will then rate the assistant on several scales.
single-chat-free-text,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,**Help**: Read the user's conversation with the AI assistant. The timer will count down your remaining time. Click _Finish Reading_ when done. You will then rate the assistant on several scales.
